  1.0000	 -5.0000
  1.0000	  5.0000

  2.1547	 -5.0000
  2.1547	  5.0000

  2.7321	 -5.0000
  2.7321	  5.0000

  4.0230	 -5.0000
  4.0230	  5.0000

  0.0000	  0.0000
  4.0230	  0.0000
