  0.8000	 -7.0786	 -5.6582	 -4.6827	 -3.7874	 -3.4881	 -1.1792	 -0.5738	 -0.2404	  3.0875	  3.4100	  3.6263	  4.4916	
  0.8250	 -7.0800	 -5.6582	 -4.6813	 -3.7847	 -3.4854	 -1.0772	 -0.4459	 -0.1234	  3.0780	  3.3529	  3.5678	  4.3556	
  0.8500	 -7.0800	 -5.6582	 -4.6799	 -3.7833	 -3.4813	 -0.9860	 -0.3234	 -0.0132	  3.0671	  3.3052	  3.5175	  4.2291	
  0.8750	 -7.0814	 -5.6582	 -4.6786	 -3.7833	 -3.4799	 -0.9085	 -0.2118	  0.0888	  3.0535	  3.2658	  3.4753	  4.1148	
  0.9000	 -7.0814	 -5.6582	 -4.6786	 -3.7820	 -3.4772	 -0.8431	 -0.1139	  0.1800	  3.0399	  3.2358	  3.4399	  4.0168	
  0.9250	 -7.0814	 -5.6582	 -4.6772	 -3.7806	 -3.4758	 -0.7901	 -0.0336	  0.2562	  3.0250	  3.2141	  3.4114	  3.9365	
  0.9500	 -7.0814	 -5.6582	 -4.6772	 -3.7806	 -3.4745	 -0.7533	  0.0263	  0.3133	  3.0127	  3.1991	  3.3909	  3.8794	
  0.9750	 -7.0827	 -5.6582	 -4.6772	 -3.7806	 -3.4745	 -0.7302	  0.0630	  0.3501	  3.0032	  3.1909	  3.3773	  3.8440	
  1.0000	 -7.0827	 -5.6582	 -4.6772	 -3.7806	 -3.4731	 -0.7221	  0.0766	  0.3623	  3.0005	  3.1882	  3.3733	  3.8318	
  1.0000	 -7.0827	 -5.6582	 -4.6772	 -3.7806	 -3.4731	 -0.7221	  0.0766	  0.3623	  3.0005	  3.1882	  3.3733	  3.8318	
  1.0289	 -7.0827	 -5.6582	 -4.6772	 -3.7793	 -3.4745	 -0.7343	  0.0562	  0.3542	  3.0127	  3.1869	  3.3760	  3.8467	
  1.0577	 -7.0827	 -5.6582	 -4.6786	 -3.7779	 -3.4758	 -0.7738	 -0.0010	  0.3310	  3.0467	  3.1760	  3.3923	  3.8889	
  1.0866	 -7.0814	 -5.6582	 -4.6799	 -3.7765	 -3.4799	 -0.8418	 -0.0826	  0.2929	  3.1025	  3.1406	  3.4358	  3.9515	
  1.1155	 -7.0814	 -5.6582	 -4.6813	 -3.7738	 -3.4840	 -0.9425	 -0.1765	  0.2426	  3.0821	  3.1773	  3.5093	  4.0277	
  1.1443	 -7.0800	 -5.6582	 -4.6840	 -3.7697	 -3.4908	 -1.0731	 -0.2676	  0.1841	  3.0018	  3.2685	  3.6073	  4.1093	
  1.1732	 -7.0786	 -5.6582	 -4.6868	 -3.7656	 -3.4976	 -1.2323	 -0.3520	  0.1188	  2.9066	  3.3746	  3.7243	  4.1923	
  1.2021	 -7.0773	 -5.6582	 -4.6895	 -3.7602	 -3.5071	 -1.4105	 -0.4254	  0.0507	  2.8005	  3.4930	  3.8563	  4.2740	
  1.2309	 -7.0759	 -5.6568	 -4.6936	 -3.7548	 -3.5167	 -1.5996	 -0.4894	 -0.0200	  2.6862	  3.6222	  4.0005	  4.3515	
  1.2598	 -7.0732	 -5.6568	 -4.6976	 -3.7480	 -3.5289	 -1.7928	 -0.5465	 -0.0907	  2.5651	  3.7597	  4.1529	  4.4277	
  1.2887	 -7.0705	 -5.6568	 -4.7017	 -3.7398	 -3.5412	 -1.9819	 -0.5969	 -0.1588	  2.4385	  3.9025	  4.3066	  4.5012	
  1.3175	 -7.0677	 -5.6568	 -4.7058	 -3.7316	 -3.5561	 -2.1643	 -0.6404	 -0.2241	  2.3093	  4.0454	  4.4576	  4.5746	
  1.3464	 -7.0637	 -5.6568	 -4.7085	 -3.7221	 -3.5711	 -2.3330	 -0.6785	 -0.2853	  2.1773	  4.1760	  4.5896	  4.6481	
  1.3753	 -7.0609	 -5.6555	 -4.7112	 -3.7126	 -3.5888	 -2.4881	 -0.7112	 -0.3411	  2.0453	  4.3039	  4.7025	  4.7284	
  1.4041	 -7.0555	 -5.6555	 -4.7140	 -3.7017	 -3.6065	 -2.6269	 -0.7384	 -0.3928	  1.9134	  4.4141	  4.7869	  4.8182	
  1.4330	 -7.0514	 -5.6555	 -4.7167	 -3.6908	 -3.6241	 -2.7479	 -0.7588	 -0.4377	  1.7760	  4.5012	  4.8427	  4.9229	
  1.4619	 -7.0473	 -5.6555	 -4.7180	 -3.6786	 -3.6418	 -2.8500	 -0.7751	 -0.4772	  1.6453	  4.5651	  4.8862	  5.0400	
  1.4907	 -7.0433	 -5.6555	 -4.7180	 -3.6663	 -3.6568	 -2.9357	 -0.7846	 -0.5112	  1.5174	  4.6127	  4.9216	  5.1638	
  1.5196	 -7.0378	 -5.6541	 -4.7167	 -3.6663	 -3.6527	 -3.0037	 -0.7887	 -0.5384	  1.3936	  4.6481	  4.9542	  5.2903	
  1.5485	 -7.0337	 -5.6528	 -4.7153	 -3.6718	 -3.6405	 -3.0568	 -0.7901	 -0.5629	  1.2712	  4.6753	  4.9774	  5.4196	
  1.5774	 -7.0283	 -5.6528	 -4.7140	 -3.6690	 -3.6269	 -3.0962	 -0.7874	 -0.5819	  1.1528	  4.6957	  4.9978	  5.5474	
  1.6062	 -7.0256	 -5.6528	 -4.7112	 -3.6609	 -3.6133	 -3.1207	 -0.7819	 -0.5969	  1.0385	  4.7121	  5.0155	  5.6753	
  1.6351	 -7.0215	 -5.6528	 -4.7099	 -3.6432	 -3.6010	 -3.1330	 -0.7724	 -0.6078	  0.9283	  4.7270	  5.0318	  5.8032	
  1.6640	 -7.0188	 -5.6514	 -4.7085	 -3.6228	 -3.5874	 -3.1289	 -0.7588	 -0.6146	  0.8222	  4.7379	  5.0454	  5.9325	
  1.6928	 -7.0160	 -5.6514	 -4.7072	 -3.5983	 -3.5752	 -3.1085	 -0.7438	 -0.6187	  0.7215	  4.7474	  5.0590	  6.0604	
  1.7217	 -7.0147	 -5.6514	 -4.7072	 -3.5752	 -3.5616	 -3.0690	 -0.7261	 -0.6187	  0.6249	  4.7570	  5.0699	  6.1883	
  1.7506	 -7.0133	 -5.6500	 -4.7072	 -3.5561	 -3.5507	 -3.0105	 -0.7071	 -0.6173	  0.5338	  4.7638	  5.0821	  6.3148	
  1.7794	 -7.0120	 -5.6500	 -4.7072	 -3.5425	 -3.5384	 -2.9330	 -0.6867	 -0.6132	  0.4480	  4.7706	  5.0917	  6.4413	
  1.8083	 -7.0106	 -5.6487	 -4.7085	 -3.5330	 -3.5275	 -2.8405	 -0.6649	 -0.6064	  0.3678	  4.7760	  5.1012	  6.5638	
  1.8372	 -7.0106	 -5.6487	 -4.7085	 -3.5275	 -3.5167	 -2.7357	 -0.6431	 -0.5982	  0.2929	  4.7814	  5.1093	  6.6835	
  1.8660	 -7.0106	 -5.6487	 -4.7099	 -3.5235	 -3.5071	 -2.6214	 -0.6200	 -0.5887	  0.2235	  4.7855	  5.1175	  6.7978	
  1.8949	 -7.0120	 -5.6473	 -4.7112	 -3.5221	 -3.4976	 -2.5030	 -0.5982	 -0.5778	  0.1610	  4.7883	  5.1243	  6.9067	
  1.9238	 -7.0120	 -5.6473	 -4.7126	 -3.5207	 -3.4895	 -2.3847	 -0.5765	 -0.5669	  0.1025	  4.7923	  5.1311	  7.0073	
  1.9526	 -7.0120	 -5.6460	 -4.7140	 -3.5207	 -3.4813	 -2.2690	 -0.5561	 -0.5547	  0.0507	  4.7951	  5.1366	  7.0985	
  1.9815	 -7.0120	 -5.6460	 -4.7153	 -3.5221	 -3.4758	 -2.1588	 -0.5438	 -0.5370	  0.0059	  4.7964	  5.1420	  7.1774	
  2.0104	 -7.0133	 -5.6446	 -4.7167	 -3.5221	 -3.4704	 -2.0595	 -0.5329	 -0.5207	 -0.0336	  4.7991	  5.1461	  7.2454	
  2.0392	 -7.0133	 -5.6446	 -4.7180	 -3.5221	 -3.4650	 -1.9724	 -0.5221	 -0.5071	 -0.0663	  4.8005	  5.1502	  7.3012	
  2.0681	 -7.0133	 -5.6446	 -4.7180	 -3.5235	 -3.4622	 -1.9017	 -0.5139	 -0.4948	 -0.0921	  4.8019	  5.1542	  7.3434	
  2.0970	 -7.0147	 -5.6446	 -4.7180	 -3.5235	 -3.4595	 -1.8486	 -0.5084	 -0.4867	 -0.1112	  4.8032	  5.1556	  7.3733	
  2.1258	 -7.0147	 -5.6446	 -4.7194	 -3.5235	 -3.4582	 -1.8173	 -0.5044	 -0.4812	 -0.1234	  4.8032	  5.1570	  7.3897	
  2.1547	 -7.0147	 -5.6432	 -4.7194	 -3.5235	 -3.4568	 -1.8064	 -0.5030	 -0.4799	 -0.1261	  4.8032	  5.1583	  7.3951	
  2.1547	 -7.0147	 -5.6432	 -4.7194	 -3.5235	 -3.4568	 -1.8064	 -0.5030	 -0.4799	 -0.1261	  4.8032	  5.1583	  7.3951	
  2.1836	 -7.0147	 -5.6432	 -4.7194	 -3.5248	 -3.4568	 -1.8078	 -0.5574	 -0.4962	 -0.0649	  4.8019	  5.1570	  7.4073	
  2.2124	 -7.0147	 -5.6432	 -4.7194	 -3.5262	 -3.4554	 -1.8119	 -0.6690	 -0.5425	  0.0712	  4.7991	  5.1570	  7.4400	
  2.2413	 -7.0147	 -5.6432	 -4.7208	 -3.5275	 -3.4541	 -1.8187	 -0.7914	 -0.6173	  0.2331	  4.7937	  5.1556	  7.4863	
  2.2702	 -7.0147	 -5.6432	 -4.7221	 -3.5303	 -3.4527	 -1.8282	 -0.9139	 -0.7166	  0.4113	  4.7869	  5.1542	  7.5352	
  2.2990	 -7.0133	 -5.6432	 -4.7235	 -3.5344	 -3.4500	 -1.8404	 -1.0309	 -0.8377	  0.5991	  4.7787	  5.1529	  7.5747	
  2.3279	 -7.0133	 -5.6419	 -4.7248	 -3.5384	 -3.4473	 -1.8540	 -1.1397	 -0.9751	  0.7936	  4.7678	  5.1529	  7.5883	
