  1.2309	 -2.0146	 -1.1534	 -1.0758	  3.2943	  4.2114	  4.5406	  4.6522	  6.6645	  7.2073	  7.3897	  8.1230	  8.3652	
  1.2598	 -2.1969	 -1.1765	 -1.0976	  3.1596	  4.3501	  4.6848	  4.7406	  6.7148	  7.3107	  7.5516	  8.1557	  8.4169	
  1.2887	 -2.3751	 -1.1996	 -1.1193	  3.0209	  4.4998	  4.8277	  4.8427	  6.7624	  7.4128	  7.6944	  8.1910	  8.5244	
  1.3175	 -2.5439	 -1.2200	 -1.1397	  2.8807	  4.6590	  4.9134	  5.0087	  6.8101	  7.5121	  7.8033	  8.2223	  8.6713	
  1.3464	 -2.7017	 -1.2391	 -1.1588	  2.7406	  4.8277	  5.0005	  5.1855	  6.8577	  7.6087	  7.8767	  8.2455	  8.8033	
  1.3753	 -2.8459	 -1.2568	 -1.1751	  2.6005	  4.9910	  5.0862	  5.3624	  6.9067	  7.6999	  7.9257	  8.2591	  8.8142	
  1.4041	 -2.9724	 -1.2704	 -1.1887	  2.4630	  5.1692	  5.1733	  5.5529	  6.9584	  7.7856	  7.9625	  8.2781	  8.8264	
  1.4330	 -3.0813	 -1.2826	 -1.1996	  2.3256	  5.2604	  5.3515	  5.7475	  7.0101	  7.8672	  7.9910	  8.2958	  8.8400	
  1.4619	 -3.1711	 -1.2881	 -1.2051	  2.1868	  5.3502	  5.5393	  5.9529	  7.0631	  7.9121	  8.0223	  8.3407	  8.9298	
  1.4907	 -3.2405	 -1.2935	 -1.2105	  2.0562	  5.4413	  5.7230	  6.1543	  7.1175	  7.9788	  8.0468	  8.3611	  8.9407	
  1.5196	 -3.2881	 -1.2962	 -1.2132	  1.9283	  5.5338	  5.9053	  6.3583	  7.1733	  8.0414	  8.0713	  8.3829	  8.9530	
  1.5485	 -3.3139	 -1.2962	 -1.2119	  1.8059	  5.6277	  6.0849	  6.5611	  7.2305	  8.0958	  8.0985	  8.4101	  8.9679	
  1.5774	 -3.3180	 -1.2921	 -1.2091	  1.6862	  5.7243	  6.2590	  6.7638	  7.2876	  8.1230	  8.1516	  8.4414	  8.9856	
  1.6062	 -3.3031	 -1.2867	 -1.2037	  1.5705	  5.8223	  6.4264	  6.9624	  7.3448	  8.1502	  8.2019	  8.4808	  9.0060	
  1.6351	 -3.2677	 -1.2785	 -1.1942	  1.4603	  5.9202	  6.5842	  7.1543	  7.4019	  8.1774	  8.2468	  8.5257	  9.0305	
  1.6640	 -3.2133	 -1.2676	 -1.1846	  1.3542	  6.0209	  6.7325	  7.3407	  7.4590	  8.2060	  8.2904	  8.5802	  9.0604	
  1.6928	 -3.1411	 -1.2554	 -1.1710	  1.2549	  6.1216	  6.8672	  7.5107	  7.5189	  8.2332	  8.3298	  8.6441	  9.0958	
  1.7217	 -3.0541	 -1.2404	 -1.1574	  1.1596	  6.2223	  6.9869	  7.5706	  7.6767	  8.2604	  8.3693	  8.7162	  9.1366	
  1.7506	 -2.9520	 -1.2241	 -1.1411	  1.0698	  6.3216	  7.0931	  7.6237	  7.8210	  8.2890	  8.4060	  8.7951	  9.1856	
  1.7794	 -2.8391	 -1.2064	 -1.1234	  0.9855	  6.4209	  7.1856	  7.6754	  7.9475	  8.3162	  8.4414	  8.8795	  9.2414	
  1.8083	 -2.7180	 -1.1887	 -1.1057	  0.9079	  6.5189	  7.2645	  7.7230	  8.0536	  8.3461	  8.4781	  8.9666	  9.3067	
  1.8372	 -2.5888	 -1.1697	 -1.0867	  0.8358	  6.6128	  7.3312	  7.7665	  8.1393	  8.3747	  8.5135	  9.0564	  9.3774	
  1.8660	 -2.4568	 -1.1506	 -1.0663	  0.7705	  6.7039	  7.3883	  7.8074	  8.2087	  8.4060	  8.5461	  9.1421	  9.4101	
  1.8949	 -2.3234	 -1.1302	 -1.0472	  0.7106	  6.7896	  7.4359	  7.8427	  8.2618	  8.4373	  8.5788	  9.2251	  9.3652	
  1.9238	 -2.1928	 -1.1125	 -1.0295	  0.6562	  6.8686	  7.4767	  7.8754	  8.3026	  8.4700	  8.6060	  9.3026	  9.3162	
  1.9526	 -2.0677	 -1.0948	 -1.0119	  0.6099	  6.9407	  7.5121	  7.9040	  8.3339	  8.5040	  8.6319	  9.2672	  9.3720	
  1.9815	 -1.9506	 -1.0785	 -0.9955	  0.5691	  7.0033	  7.5420	  7.9284	  8.3584	  8.5380	  8.6523	  9.2183	  9.4319	
